"Timestamp","Value","Label"
1499616000,2084.2,0
1499616060,2065.18125,0
1499616120,2042.178125,0
1499616180,2062.20625,0
1499616240,2038.9375,0
1499616300,2042.603125,0
1499616360,2049.190625,0
1499616420,2023.425,0
1499616480,2056.25625,0
1499616540,2039.203125,0
1499616600,2087.440625,0
1499616660,2056.46875,0
1499616720,2061.940625,0
1499616780,2080.640625,0
1499616840,2099.128125,0
1499616900,2068.740625,0
1499616960,2091.053125,0
1499617020,2053.759375,0
1499617080,2071.34375,0
1499617140,2082.60625,0
1499617200,2078.090625,0
1499617260,2031.340625,0
1499617320,2055.140625,0
1499617380,2071.715625,0
1499617440,2039.25625,0
1499617500,2062.684375,0
1499617560,2007.0625,0
1499617620,2076.815625,0
1499617680,2046.90625,0
1499617740,2026.665625,0
1499617800,2050.359375,0
1499617860,2042.284375,0
1499617920,2064.225,0
1499617980,2023.53125,0
1499618040,2050.465625,0
1499618100,2045.1,0
1499618160,2057.690625,0
1499618220,2105.76875,0
1499618280,2041.80625,0
1499618340,2058.009375,0
1499618400,2105.821875,0
1499618460,2045.7375,0
1499618520,2045.365625,0
1499618580,2062.63125,0
1499618640,2039.89375,0
1499618700,2005.575,0
1499618760,2047.4375,0
1499618820,2003.928125,0
1499618880,2012.90625,0
1499618940,2056.309375,0
1499619000,2044.56875,0
1499619060,2062.578125,0
1499619120,2017.953125,0
1499619180,2039.840625,0
1499619240,2030.171875,0
1499619300,2017.2625,0
1499619360,2085.9,0
1499619420,2040.85,0
1499619480,2034.740625,0
1499619540,2061.940625,0
1499619600,2069.9625,0
1499619660,2074.53125,0
1499619720,2049.934375,0
1499619780,2019.70625,0
1499619840,2029.853125,0
1499619900,2058.965625,0
1499619960,2061.14375,0
1499620020,2048.81875,0
1499620080,2061.834375,0
1499620140,2102.634375,0
1499620200,2014.234375,0
1499620260,2032.9875,0
1499620320,2039.946875,0
1499620380,2060.240625,0
1499620440,2066.03125,0
1499620500,2047.065625,0
1499620560,2058.009375,0
1499620620,2056.734375,0
1499620680,2063.215625,0
1499620740,2067.253125,0
1499620800,2074.478125,0
1499620860,2061.728125,0
1499620920,2032.45625,0
1499620980,2082.128125,0
1499621040,2074.10625,0
1499621100,2025.709375,0
1499621160,2063.8,0
1499621220,2036.334375,0
1499621280,2023.584375,0
1499621340,2036.121875,0
1499621400,2043.240625,0
1499621460,2068.528125,0
1499621520,2004.565625,0
1499621580,2048.5,0
1499621640,2078.834375,0
1499621700,2058.115625,0
1499621760,2093.125,0
1499621820,2053.759375,0
1499621880,2035.64375,0
1499621940,2058.540625,0
1499622000,2060.6125,0
1499622060,2056.734375,0
1499622120,2016.359375,0
1499622180,2027.4625,0
1499622240,2009.453125,0
1499622300,2031.128125,0
1499622360,2064.490625,0
1499622420,2035.85625,0
1499622480,2045.1,0
1499622540,2057.903125,0
1499622600,2105.34375,0
1499622660,2050.996875,0
1499622720,2013.75625,0
1499622780,2057.371875,0
1499622840,2088.875,0
1499622900,2091.796875,0
1499622960,2076.65625,0
1499623020,2060.4,0
1499623080,2027.0375,0
1499623140,2087.865625,0
1499623200,2079.578125,0
1499623260,2119.528125,0
1499623320,2055.0875,0
1499623380,2058.275,0
1499623440,2066.934375,0
1499623500,2072.353125,0
1499623560,2061.78125,0
1499623620,2033.996875,0
1499623680,2075.80625,0
1499623740,2069.9625,0
1499623800,2089.671875,0
1499623860,2050.94375,0
1499623920,2065.340625,0
1499623980,2067.253125,0
1499624040,2064.171875,0
1499624100,2056.415625,0
1499624160,2010.0375,0
1499624220,2041.59375,0
1499624280,2072.3,0
1499624340,2063.959375,0
1499624400,2064.278125,0
1499624460,2095.8875,0
1499624520,2086.803125,0
1499624580,2058.753125,0
1499624640,2070.06875,0
1499624700,2086.85625,0
1499624760,2061.0375,0
1499624820,2108.584375,0
1499624880,2047.11875,0
1499624940,2081.596875,0
1499625000,2074.265625,0
1499625060,2076.975,0
1499625120,2053.175,0
1499625180,2072.3,0
1499625240,2045.046875,0
1499625300,2099.446875,0
1499625360,2057.85,0
1499625420,2067.678125,0
1499625480,2093.071875,0
1499625540,2112.834375,0
1499625600,2100.45625,0
1499625660,2064.33125,0
1499625720,2040.265625,0
1499625780,2064.384375,0
1499625840,2097.428125,0
1499625900,2047.225,0
1499625960,2103.43125,0
1499626020,2057.371875,0
1499626080,2091,0
1499626140,2092.7,0
1499626200,2085.421875,0
1499626260,2057.2620975,0
1499626320,2064.00544415,0
1499626380,2076.603125,0
1499626440,2032.934375,0
1499626500,2074.10625,0
1499626560,2042.178125,0
1499626620,2059.7625,0
1499626680,2070.759375,0
1499626740,2062.525,0
1499626800,2041.328125,0
1499626860,2039.575,0
1499626920,2058.009375,0
1499626980,2086.21875,0
1499627040,2099.765625,0
1499627100,2077.93125,0
1499627160,2073.628125,0
1499627220,2070.971875,0
1499627280,2018.75,0
1499627340,2032.190625,0
1499627400,2062.84375,0
1499627460,2044.728125,0
1499627520,2028.525,0
1499627580,2041.80625,0
1499627640,2066.828125,0
1499627700,2061.196875,0
1499627760,2062.896875,0
1499627820,2084.73125,0
1499627880,2078.99375,0
1499627940,2068.634375,0
1499628000,2057.95625,0
1499628060,2053.865625,0
1499628120,2076.284375,0
1499628180,2062.684375,0
1499628240,2047.915625,0
1499628300,2054.396875,0
1499628360,2045.578125,0
1499628420,2049.934375,0
1499628480,2077.134375,0
1499628540,2048.446875,0
1499628600,2087.546875,0
1499628660,2076.65625,0
1499628720,2051.9,0
1499628780,2062.63125,0
1499628840,2057.478125,0
1499628900,2070.228125,0
1499628960,2076.815625,0
1499629020,2053.865625,0
1499629080,2056.3625,0
1499629140,2055.565625,0
1499629200,2059.390625,0
1499629260,2082.765625,0
1499629320,2081.65,0
1499629380,2060.559375,0
1499629440,2061.621875,0
1499629500,2056.15,0
1499629560,2083.03125,0
1499629620,2052.00625,0
1499629680,2077.4,0
1499629740,2076.071875,0
1499629800,2066.775,0
1499629860,2078.409375,0
1499629920,2044.303125,0
1499629980,2057.6375,0
1499630040,2047.703125,0
1499630100,2057,0
1499630160,2064.278125,0
1499630220,2058.16875,0
1499630280,2060.4,0
1499630340,2092.16875,0
1499630400,2059.178125,0
1499630460,2073.575,0
1499630520,2057.478125,0
1499630580,2092.38125,0
1499630640,2096.20625,0
1499630700,2090.521875,0
1499630760,2055.19375,0
1499630820,2057.265625,0
1499630880,2093.603125,0
1499630940,2083.5625,0
1499631000,2079.41875,0
1499631060,2056.3625,0
1499631120,2075.328125,0
1499631180,2081.809375,0
1499631240,2064.915625,0
1499631300,2084.4125,0
1499631360,2072.725,0
1499631420,2061.25,0
1499631480,2106.61875,0
1499631540,2104.015625,0
1499631600,2105.34375,0
1499631660,2095.78125,0
1499631720,2066.5625,0
1499631780,2138.175,0
1499631840,2102.740625,0
1499631900,2084.94375,0
1499631960,2115.065625,0
1499632020,2112.196875,0
1499632080,2108.10625,0
1499632140,2106.565625,0
1499632200,2076.709375,0
1499632260,2081.33125,0
1499632320,2064.75625,0
1499632380,2067.678125,0
1499632440,2091.425,0
1499632500,2089.725,0
1499632560,2072.40625,0
1499632620,2076.603125,0
1499632680,2050.359375,0
1499632740,2072.778125,0
1499632800,2085.9,0
1499632860,2089.034375,0
1499632920,2089.61875,0
1499632980,2060.71875,0
1499633040,2040.74375,0
1499633100,2091.85,0
1499633160,2060.134375,0
1499633220,2065.2875,0
1499633280,2077.134375,0
1499633340,2081.8625,0
1499633400,2085.315625,0
1499633460,2076.709375,0
1499633520,2108.159375,0
1499633580,2069.00625,0
1499633640,2083.03125,0
1499633700,2092.9125,0
1499633760,2074.74375,0
1499633820,2086.378125,0
1499633880,2073.203125,0
1499633940,2077.1875,0
1499634000,2084.996875,0
1499634060,2082.925,0
1499634120,2077.134375,0
1499634180,2073.203125,0
1499634240,2052.00625,0
1499634300,2076.86875,0
1499634360,2042.55,0
1499634420,2070.175,0
1499634480,2045.20625,0
1499634540,2076.55,0
1499634600,2087.3875,0
1499634660,2107.7875,0
1499634720,2093.86875,0
1499634780,2072.140625,0
1499634840,2057.85,0
1499634900,2116.075,0
1499634960,2064.33125,0
1499635020,2098.225,0
1499635080,2079.046875,0
1499635140,2078.25,0
1499635200,2101.625,0
1499635260,2067.8375,0
1499635320,2072.725,0
1499635380,2107.15,0
1499635440,2109.328125,0
1499635500,2069.43125,0
1499635560,2120.9625,0
1499635620,2104.6,0
1499635680,2113.525,0
1499635740,2081.65,0
1499635800,2123.9375,0
1499635860,2104.015625,0
1499635920,2113.153125,0
1499635980,2075.0625,0
1499636040,2105.875,0
1499636100,2091.796875,0
1499636160,2071.34375,0
1499636220,2105.45,0
1499636280,2091.53125,0
1499636340,2087.121875,0
1499636400,2100.1375,0
1499636460,2085.58125,0
1499636520,2090.521875,0
1499636580,2107.7875,0
1499636640,2085.528125,0
1499636700,2085.6875,0
1499636760,2101.040625,0
1499636820,2074.796875,0
1499636880,2092.328125,0
1499636940,2119.421875,0
1499637000,2137.803125,0
1499637060,2107.203125,0
1499637120,2135.890625,0
1499637180,2101.678125,0
1499637240,2111.559375,0
1499637300,2098.809375,0
1499637360,2115.703125,0
1499637420,2107.46875,0
1499637480,2131.90625,0
1499637540,2122.715625,0
1499637600,2115.490625,0
1499637660,2130.7375,0
1499637720,2112.0375,0
1499637780,2110.496875,0
1499637840,2094.6125,0
1499637900,2140.671875,0
1499637960,2146.515625,0
1499638020,2151.9875,0
1499638080,2119.421875,0
1499638140,2160.753125,0
1499638200,2149.54375,0
1499638260,2136.9,0
1499638320,2120.9625,0
1499638380,2134.084375,0
1499638440,2142.10625,0
1499638500,2110.390625,0
1499638560,2131.003125,0
1499638620,2115.0125,0
1499638680,2120.378125,0
1499638740,2159.690625,0
1499638800,2129.675,0
1499638860,2120.165625,0
1499638920,2119.740625,0
1499638980,2130.578125,0
1499639040,2107.04375,0
1499639100,2123.565625,0
1499639160,2127.3375,0
1499639220,2114.215625,0
1499639280,2113.471875,0
1499639340,2130.153125,0
1499639400,2117.190625,0
1499639460,2138.865625,0
1499639520,2114.534375,0
1499639580,2120.75,0
1499639640,2149.65,0
1499639700,2138.6,0
1499639760,2109.9125,0
1499639820,2138.121875,0
1499639880,2132.278125,0
1499639940,2122.928125,0
1499640000,2141.734375,0
1499640060,2136.209375,0
1499640120,2145.4,0
1499640180,2117.5625,0
1499640240,2146.196875,0
1499640300,2121.228125,0
1499640360,2118.890625,0
1499640420,2126.115625,0
1499640480,2120.43125,0
1499640540,2153.315625,0
1499640600,2180.56875,0
1499640660,2192.25625,0
1499640720,2139.55625,0
1499640780,2095.56875,0
1499640840,2137.909375,0
1499640900,2122.76875,0
1499640960,2128.29375,0
1499641020,2147.896875,0
1499641080,2130.1,0
1499641140,2125.95625,0
