"Timestamp","Value","Label"
1499616000,1800637334.4,0
1499616060,1791003094.4,0
1499616120,1790899571.2,0
1499616180,1791418982.4,0
1499616240,1784625673.6,0
1499616300,1784035868.8,0
1499616360,1781331590.4,0
1499616420,1773795177.6,0
1499616480,1767519865.6,0
1499616540,1764597062.4,0
1499616600,1767913830.4,0
1499616660,1766208880,0
1499616720,1762006425.6,0
1499616780,1758725779.2,0
1499616840,1755792259.2,0
1499616900,1758141740.8,0
1499616960,1755320284.8,0
1499617020,1745925513.6,0
1499617080,1762861756.8,0
1499617140,1800092518.4,0
1499617200,1835758355.2,0
1499617260,1846936032,0
1499617320,1852113062.4,0
1499617380,1840021139.2,0
1499617440,1844053158.4,0
1499617500,1836801312,0
1499617560,1833201337.6,0
1499617620,1835284857.6,0
1499617680,1828574508.8,0
1499617740,1826894854.4,0
1499617800,1825152204.8,0
1499617860,1814194412.8,0
1499617920,1819055596.8,0
1499617980,1813397126.4,0
1499618040,1812559692.8,0
1499618100,1810982963.2,0
1499618160,1841227187.2,0
1499618220,1863673497.6,0
1499618280,1854012492.8,0
1499618340,1852428147.2,0
1499618400,1847397344,0
1499618460,1841814272,0
1499618520,1844433414.4,0
1499618580,1838378259.2,0
1499618640,1840367449.6,0
1499618700,1822087961.6,0
1499618760,1828272153.6,0
1499618820,1825046995.2,0
1499618880,1821126278.4,0
1499618940,1816525344,0
1499619000,1816529152,0
1499619060,1819959833.6,0
1499619120,1818716576,0
1499619180,1806889907.2,0
1499619240,1804670985.6,0
1499619300,1802258182.4,0
1499619360,1798153158.4,0
1499619420,1794355603.2,0
1499619480,1787373308.8,0
1499619540,1782507936,0
1499619600,1789563017.6,0
1499619660,1783015814.4,0
1499619720,1776332393.6,0
1499619780,1769723174.4,0
1499619840,1772563996.8,0
1499619900,1772845897.6,0
1499619960,1760593059.2,0
1499620020,1760127232,0
1499620080,1756469756.8,0
1499620140,1755260227.2,0
1499620200,1749319964.8,0
1499620260,1744966659.2,0
1499620320,1744989398.4,0
1499620380,1740601222.4,0
1499620440,1734959670.4,0
1499620500,1732599254.4,0
1499620560,1732639564.8,0
1499620620,1727838438.4,0
1499620680,1726520870.4,0
1499620740,1717187136,0
1499620800,1753922966.4,0
1499620860,1768569840,0
1499620920,1763418160,0
1499620980,1758879948.8,0
1499621040,1756482105.6,0
1499621100,1759918172.8,0
1499621160,1749292329.6,0
1499621220,1750218163.2,0
1499621280,1743182937.6,0
1499621340,1743255126.4,0
1499621400,1741543484.8,0
1499621460,1738846822.4,0
1499621520,1734656009.6,0
1499621580,1724258755.2,0
1499621640,1726781011.2,0
1499621700,1725077801.6,0
1499621760,1718575315.2,0
1499621820,1721468851.2,0
1499621880,1716212614.4,0
1499621940,1708029440,0
1499622000,1702933520,0
1499622060,1700550419.2,0
1499622120,1703660412.8,0
1499622180,1694839942.4,0
1499622240,1692660515.2,0
1499622300,1683313561.6,0
1499622360,1679463184,0
1499622420,1676007859.2,0
1499622480,1680327436.8,0
1499622540,1670588096,0
1499622600,1671716732.8,0
1499622660,1664032352,0
1499622720,1663597532.8,0
1499622780,1654026179.2,0
1499622840,1654357420.8,0
1499622900,1653334755.2,0
1499622960,1642355257.6,0
1499623020,1644094969.6,0
1499623080,1642204569.6,0
1499623140,1635657312,0
1499623200,1636032182.4,0
1499623260,1683545088,0
1499623320,1681602518.4,0
1499623380,1676391379.2,0
1499623440,1674790550.4,0
1499623500,1667521676.8,0
1499623560,1661578422.4,0
1499623620,1658879312,0
1499623680,1653270019.2,0
1499623740,1658868704,0
1499623800,1654314988.8,0
1499623860,1645817110.4,1
1499623920,1645176332.8,1
1499623980,1639660825.6,1
1499624040,1638360393.6,1
1499624100,1635577452.8,1
1499624160,1631011008,1
1499624220,1622857046.4,1
1499624280,1620916870.4,1
1499624340,1621759036.8,1
1499624400,1607356419.2,1
1499624460,1608776640,1
1499624520,1608218659.2,1
1499624580,1629578928,1
1499624640,1656910304,1
1499624700,1656174272,1
1499624760,1644706752,1
1499624820,1683928444.8,1
1499624880,1693805580.8,0
1499624940,1695031702.4,0
1499625000,1684074073.6,0
1499625060,1685832172.8,0
1499625120,1677391686.4,0
1499625180,1670184611.2,0
1499625240,1722073344,0
1499625300,1723695388.8,0
1499625360,1718496054.4,0
1499625420,1714290390.4,0
1499625480,1712609539.2,0
1499625540,1746213289.6,0
1499625600,1760843952,0
1499625660,1758718326.4,0
1499625720,1756101468.8,0
1499625780,1750700038.4,0
1499625840,1743384598.4,0
1499625900,1758289001.6,0
1499625960,1789781868.8,0
1499626020,1780230969.6,0
1499626080,1782340873.6,0
1499626140,1782133718.4,0
1499626200,1778315708.8,0
1499626260,1739861436.8,0
1499626320,1741403622.4,0
1499626380,1768370028.8,0
1499626440,1783199251.2,0
1499626500,1816888083.2,0
1499626560,1807529760,0
1499626620,1807870086.4,0
1499626680,1802019203.2,0
1499626740,1796872854.4,0
1499626800,1797431596.8,0
1499626860,1842083987.2,0
1499626920,1868722796.8,0
1499626980,1898476768,0
1499627040,1880278118.4,0
1499627100,1886808294.4,0
1499627160,1881704704,0
1499627220,1917816947.2,0
1499627280,1926181491.2,0
1499627340,1923989388.8,0
1499627400,1918897657.6,0
1499627460,1913749894.4,0
1499627520,1915592313.6,0
1499627580,1908111116.8,0
1499627640,1908010368,0
1499627700,1898830912,0
1499627760,1893579136,0
1499627820,1893564665.6,0
1499627880,1889668646.4,0
1499627940,1885860972.8,0
1499628000,1882197024,0
1499628060,1877677689.6,0
1499628120,1871885939.2,0
1499628180,1865040134.4,0
1499628240,1864754099.2,0
1499628300,1889695846.4,0
1499628360,1914525964.8,0
1499628420,1903710483.2,0
1499628480,1902664371.2,0
1499628540,1909207603.2,0
1499628600,1894144460.8,0
1499628660,1890682553.6,0
1499628720,1888372729.6,0
1499628780,1884759481.6,0
1499628840,1879672972.8,0
1499628900,1878686700.8,0
1499628960,1900394259.2,0
1499629020,1924255840,0
1499629080,1918689632,0
1499629140,1915117836.8,0
1499629200,1918822259.2,0
1499629260,1905468908.8,0
1499629320,1904964620.8,0
1499629380,1900530912,0
1499629440,1894404601.6,0
1499629500,1895407193.6,0
1499629560,1888744172.8,0
1499629620,1882575756.8,0
1499629680,1881142425.6,0
1499629740,1872905068.8,0
1499629800,1868586470.4,0
1499629860,1867637081.6,0
1499629920,1866024992,0
1499629980,1858039398.4,0
1499630040,1850426771.2,0
1499630100,1849035328,0
1499630160,1842890086.4,0
1499630220,1837917382.4,0
1499630280,1836152537.6,0
1499630340,1829832454.4,0
1499630400,1830337721.6,0
1499630460,1827275219.2,0
1499630520,1821282080,0
1499630580,1817397484.8,0
1499630640,1815944243.2,0
1499630700,1806755648,0
1499630760,1806196633.6,0
1499630820,1797859670.4,0
1499630880,1793081065.6,0
1499630940,1792411564.8,0
1499631000,1781859270.4,0
1499631060,1783383558.4,0
